Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot4,"Станислав Ручкин",hard,19,Failed,"Revision - Reserve","Zone tadeush_bmp2_area_check_2","1","22:30:46","22:35:49",
Bot5,"Осип Авдонин",hard,17,Failed,"The Bunker - Part 2","Zone prapor_025_area_1","1","22:30:47","22:33:59",
Bot6,"Николай Пережогин",hard,19,Completed,"Revision - Reserve","Zone tadeush_bmp2_area_check_2","1","22:30:48","22:36:21",
Bot6,"Николай Пережогин",hard,19,Completed,"Revision - Reserve","Zone tadeush_bmp2_area_mark_2","1","22:36:26","22:36:34",
Bot6,"Николай Пережогин",hard,19,Failed,"Revision - Reserve","Zone tadeush_t90_area_check_1","1","22:36:39","22:36:56",
Bot6,"Николай Пережогин",hard,19,Completed,"Revision - Reserve","Zone tadeush_stryker_area_check_4","1","22:37:01","22:37:16",
Bot6,"Николай Пережогин",hard,19,Completed,"Revision - Reserve","Zone tadeush_stryker_area_check_3","1","22:37:21","22:40:10",
Bot6,"Николай Пережогин",hard,19,Failed,"Revision - Reserve","Zone tadeush_bmp2_area_check_11","1","22:40:16","22:47:12",
Bot6,"Николай Пережогин",hard,19,Archived,"Knight Garages","Knight Garages: Objective #2","1","22:47:17","22:47:29",
Bot6,"Николай Пережогин",hard,19,Archived,"Knight Garages","Knight Garages: Objective #1","1","22:47:35","22:47:44",
Bot6,"Николай Пережогин",hard,19,Archived,"Sewer Manhole Building","Sewer Manhole Building: Objective #2","1","22:47:49","22:48:01",
Bot6,"Николай Пережогин",hard,19,Archived,"Sewer Manhole Building","Sewer Manhole Building: Objective #1","1","22:48:06","22:49:19",
Bot6,"Николай Пережогин",hard,19,Completed,"White King","White King: Objective #6","1","22:49:24","22:51:08",
Bot6,"Николай Пережогин",hard,19,Completed,"White King","White King: Objective #5","1","22:51:13","22:51:15",
Bot6,"Николай Пережогин",hard,19,Completed,"White King","White King: Objective #7","1","22:51:20","22:52:01",
