Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot8,"Александр Механтьев",hard,20,Failed,"Big Customer","Zone gazel","1","15:49:05","15:50:28",
Bot8,"Александр Механтьев",hard,20,Failed,"Tigr Safari","Zone place_peacemaker_002_N1","1","15:50:33","15:56:52",
Bot9,"Казимир Галкин",hard,3,Failed,"Repair Shop","Repair Shop: Objective #4","1","15:49:06","15:49:53",
Bot10,"Степан Тюшняков",hard,33,Failed,"Repair Shop","Repair Shop: Objective #4","1","15:49:07","15:49:40",
Bot13,"Devin Rohde",hard,26,Failed,"Big Customer","Zone gazel","1","15:49:10","15:54:11",
Bot15,"Dallas Palko",hard,2,Failed,"Flash-Drive Van","Flash-Drive Van: Objective #1","1","15:49:12","15:53:37",
Bot14,"Faustino Eaves",hard,4,Failed,"Glass Building","Glass Building: Objective #4","1","15:49:12","15:55:08",
Bot16,"Эдуард Чайковский",hard,26,Completed,"Dorms 3 Story Rush","Dorms 3 Story Rush: Objective #1","1","15:49:13","15:50:41",
Bot16,"Эдуард Чайковский",hard,26,Failed,"Bullshit","Item Flash drive with fake info","1","15:50:47","15:58:22",
Bot16,"Эдуард Чайковский",hard,26,Failed,"Bullshit","Zone Q019_3","1","15:58:27","16:01:57",
Bot17,"Тарас Лукашенко",hard,27,Failed,"Bullshit","Zone Q019_3","1","15:49:14","15:49:56",
Bot18,"Казимир Углов",hard,25,Failed,"The Cult - Part 2","Zone place_peacemaker_007_N1","1","15:49:15","15:53:03",
Bot30,"Wesley Tarleton",hard,12,Failed,"Chemical - Part 1","Item Secure Folder 0013","1","15:54:24","15:55:19",
Bot31,"Kermit Even",hard,16,Failed,"Chemical - Part 4","Zone gazel","1","15:54:25","16:01:06",
Bot32,"Johnny Brodersen",hard,16,Failed,"Tigr Safari","Zone place_peacemaker_002_N1","1","15:54:26","16:03:04",
Bot32,"Johnny Brodersen",hard,16,Failed,"Tigr Safari","Zone place_peacemaker_002_N2","1","16:03:09","16:03:54",
Bot32,"Johnny Brodersen",hard,16,Failed,"Tigr Safari","Zone place_peacemaker_002_N3","1","16:04:00","16:08:30",
Bot33,"Максим Тухачевский",hard,9,Failed,"BP Depot","Zone fuel2","1","15:55:36","16:00:26",
Bot33,"Максим Тухачевский",hard,9,Failed,"BP Depot","Zone fuel3","1","16:00:31","16:01:08",
Bot34,"Степан Коржаков",hard,26,Failed,"Crackhouse","Crackhouse: Objective #5","1","15:55:37","16:01:49",
Bot35,"Иван Андроников",hard,25,Failed,"Tigr Safari","Zone place_peacemaker_002_N3","1","15:55:38","16:03:24",
Bot35,"Иван Андроников",hard,25,Failed,"Tigr Safari","Zone place_peacemaker_002_N1","1","16:03:29","16:08:34",
Bot36,"Rudolph Deel",hard,6,Failed,"Delivery From the Past","Item Secure Folder 0022","1","15:56:07","15:56:50",
Bot36,"Rudolph Deel",hard,6,Completed,"Big Red","Big Red: Objective #5","1","15:56:55","15:59:36",
Bot36,"Rudolph Deel",hard,6,Completed,"Big Red","Big Red: Objective #4","1","15:59:41","16:02:14",
Bot36,"Rudolph Deel",hard,6,Completed,"Big Red","Big Red: Objective #1","1","16:02:19","16:03:15",
Bot36,"Rudolph Deel",hard,6,Completed,"Big Red","Big Red: Objective #3","1","16:03:20","16:03:27",
