Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot31,"Арсений Урбановский",hard,33,Completed,"Signal - Part 3","Zone place_SIGNAL_03_3","1","19:55:46","19:57:41",
Bot31,"Арсений Урбановский",hard,33,Failed,"Signal - Part 3","Zone place_SIGNAL_03_1","1","19:57:46","20:00:49",
Bot32,"Юрий Денисов",hard,25,Failed,"Lend-Lease - Part 1","Item Motor Controller #2","1","19:55:47","20:01:18",
Bot33,"Макар Варенников",hard,7,Failed,"Crane Sniping","Crane Sniping: Objective #2","2","19:56:02","20:12:23",
Bot33,"Макар Варенников",hard,7,Failed,"Crane Sniping","Crane Sniping: Objective #1","1","19:56:32","20:12:23",
Bot33,"Макар Варенников",hard,7,Failed,"Crane Sniping","Crane Sniping: Objective #3","1","19:56:32","20:12:23",
Bot33,"Макар Варенников",hard,7,Completed,"Crane Sniping","Crane Sniping: Objective #4","2","19:56:47","19:58:07",
Bot33,"Макар Варенников",hard,7,Completed,"Power Station","Power Station: Objective #3","1","19:58:12","20:01:43",
Bot33,"Макар Варенников",hard,7,Completed,"Power Station","Power Station: Objective #2","1","20:01:49","20:02:01",
Bot33,"Макар Варенников",hard,7,Failed,"Power Station","Power Station: Objective #1","1","20:02:06","20:02:13",
Bot33,"Макар Варенников",hard,7,Failed,"Helicoperter Shack","Helicoperter Shack: Objective #1","1","20:02:18","20:12:23",
Bot36,"Ефрем Черных",hard,11,Completed,"Humanitarian Supplies","Zone place_peacemaker_005_N1","1","19:56:23","19:57:56",
Bot36,"Ефрем Черных",hard,11,Failed,"Humanitarian Supplies","Zone place_peacemaker_005_N2","1","19:58:01","20:04:42",
Bot37,"Ефрем Окулов",hard,1,Failed,"Pier","Pier: Objective #3","1","19:56:24","20:04:13",
Bot38,"Кондратий Волков",hard,22,Failed,"Humanitarian Supplies","Zone place_peacemaker_005_N2","1","19:56:27","19:59:41",
Bot39,"Артём Катаев",hard,17,Failed,"Humanitarian Supplies","Zone place_peacemaker_005_N2","1","19:56:28","20:09:34",
Bot40,"Эдуард Савенков",hard,21,Completed,"Eagle Eye","Item UAV SAS disk #1","1","19:56:34","20:05:56",
Bot40,"Эдуард Савенков",hard,21,Completed,"Eagle Eye","Zone place_peacemaker_004_N1","1","20:06:01","20:06:13",
Bot40,"Эдуард Савенков",hard,21,Completed,"Eagle Eye","Item UAV SAS disk #2","1","20:06:18","20:09:14",
Bot40,"Эдуард Савенков",hard,21,Failed,"Nothing Fishy About This","Zone q14_11_jeep","1","20:09:19","20:10:01",
Bot40,"Эдуард Савенков",hard,21,Failed,"Colleagues - Part 2","Item Marked Ophthalmoscope","1","20:10:06","20:11:16",
Bot40,"Эдуард Савенков",hard,21,Failed,"Colleagues - Part 2","Item Surgery kit marked with a blue symbol","1","20:11:21","20:15:33",
Bot40,"Эдуард Савенков",hard,21,Completed,"Pier","Pier: Objective #2","1","20:15:38","20:15:48",
Bot40,"Эдуард Савенков",hard,21,Active,"Pier","Pier: Objective #1","1","20:15:53","N/A",
Bot41,"Сергей Усатов",hard,18,Failed,"Scrap Metal","Zone place_peacemaker_003_N3","1","19:56:34","20:12:52",
Bot41,"Сергей Усатов",hard,18,Completed,"Crane Sniping","Crane Sniping: Objective #4","2","20:12:58","20:15:38",
Bot41,"Сергей Усатов",hard,18,Active,"Crane Sniping","Crane Sniping: Objective #3","1","20:15:43","N/A",
