Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot9,"Eliseo Shoulders",hard,47,Failed,"Big Red","Big Red: Objective #2","1","20:13:37","20:16:44",
Bot10,"Marty Newell",hard,9,Failed,"Delivery From the Past","Item Secure Folder 0022","1","20:13:39","20:17:08",
Bot10,"Marty Newell",hard,9,Failed,"BP Depot","Zone fuel4","1","20:17:13","20:17:49",
Bot11,"Sammie Pero",hard,16,Failed,"BP Depot","Zone fuel4","1","20:13:40","20:13:48",
Bot12,"Dexter Knoll",hard,38,Failed,"Storage","Storage: Objective #6","1","20:13:41","20:16:49",
Bot15,"Даниил Мухортов",hard,29,Completed,"Farming - Part 3","Zone place_SADOVOD_03","1","20:13:44","20:18:54",
Bot15,"Даниил Мухортов",hard,29,Failed,"Farming - Part 3","Item Package of graphics cards","1","20:18:59","20:19:18",
Bot15,"Даниил Мухортов",hard,29,Completed,"North Shack by Big Red","North Shack by Big Red: Objective #1","1","20:19:23","20:20:20",
Bot15,"Даниил Мухортов",hard,29,Failed,"Bullshit","Item Flash drive with fake info","1","20:20:25","20:25:54",
Bot15,"Даниил Мухортов",hard,29,Failed,"Bullshit","Zone Q019_3","1","20:25:59","20:26:15",
Bot15,"Даниил Мухортов",hard,29,Failed,"Informed Means Armed","Zone place_skier_11_2","1","20:26:16","20:29:59",
Bot16,"Никита Сизов",hard,23,Failed,"Big Red","Big Red: Objective #2","1","20:13:46","20:17:37",
Bot17,"Владислав Худовеков",hard,37,Completed,"Storage","Storage: Objective #5","1","20:13:46","20:13:49",
Bot17,"Владислав Худовеков",hard,37,Failed,"Storage","Storage: Objective #4","1","20:13:54","20:29:57",
Bot18,"Игорь Минеев",hard,30,Failed,"Big Red Rush","Big Red Rush: Objective #1","1","20:13:47","20:28:55",
Bot19,"Андрей Карнаухов",hard,31,Failed,"Farming - Part 3","Zone place_SADOVOD_03","1","20:13:48","20:22:56",
Bot26,"Doyle Ericksen",hard,39,Completed,"Chumming","Zone place_skier_12_2","2","20:16:33","20:17:25",
Bot26,"Doyle Ericksen",hard,39,Failed,"The Cult - Part 2","Zone place_peacemaker_007_N1","1","20:17:30","20:18:11",
Bot26,"Doyle Ericksen",hard,39,Completed,"Bullshit","Zone Q019_3","2","20:18:16","20:18:45",
Bot26,"Doyle Ericksen",hard,39,Failed,"Bullshit","Item Flash drive with fake info","1","20:18:50","20:24:05",
Bot27,"Савелий Пашин",hard,37,Completed,"Storage Building","Storage Building: Objective #1","1","20:17:50","20:18:08",
Bot27,"Савелий Пашин",hard,37,Completed,"Storage Building","Storage Building: Objective #2","1","20:18:13","20:18:52",
Bot27,"Савелий Пашин",hard,37,Failed,"Chumming","Zone place_skier_12_2","1","20:18:57","20:25:42",
Bot28,"Аристарх Лобанов",hard,11,Completed,"Chemical - Part 1","Item Secure Folder 0013","1","20:17:51","20:27:56",
Bot28,"Аристарх Лобанов",hard,11,Active,"Chemical - Part 1","Zone bomj_place","1","20:28:02","N/A",
Bot29,"Ярослав Батрутдинов",hard,38,Failed,"Short Cut","Short Cut: Objective #1","1","20:17:52","20:25:06",
Bot33,"Пантелей Баскин",hard,3,Archived,"Big Red","Big Red: Objective #4","1","20:21:18","20:23:12",
