Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot2,"Донатий Кафтан (Ипполит)",normal,1,Failed,"Command Center","Command Center: Objective #9","1","21:17:36","21:20:50",
Bot8,"Остап Серебров",hard,21,Failed,"Disease History","Item Medical record #2","1","21:17:38","21:20:17",
Bot6,"Виктор Чепурин",hard,20,Failed,"Disease History","Item Medical record #2","1","21:17:39","21:17:44",
Bot6,"Виктор Чепурин",hard,20,Failed,"Disease History","Item Medical record #1","1","21:17:49","21:20:17",
Bot6,"Виктор Чепурин",hard,20,Pending,"Black Knight","Black Knight: Objective #8","1","21:20:23","N/A",
Bot7,"Василий Каширин",hard,6,Failed,"Black Bishop Underground","Black Bishop Underground: Objective #5","1","21:17:39","21:21:14",
Bot9,"Анатолий Толстобров",hard,20,Pending,"Disease History","Item Medical record #2","1","21:17:39","N/A",
Bot10,"Adalberto Cartee",hard,12,Active,"White Bishop","White Bishop: Objective #3","1","21:17:40","N/A",
Bot11,"Philip Dandridge",hard,16,Completed,"Black Knight","Black Knight: Objective #5","1","21:17:41","21:17:52",
Bot11,"Philip Dandridge",hard,16,Completed,"Black Knight","Black Knight: Objective #8","1","21:17:57","21:18:32",
Bot11,"Philip Dandridge",hard,16,Completed,"Black Knight","Black Knight: Objective #9","1","21:18:37","21:19:04",
Bot11,"Philip Dandridge",hard,16,Failed,"Black Knight","Black Knight: Objective #3","1","21:19:09","21:19:09",
Bot11,"Philip Dandridge",hard,16,Failed,"Black Knight","Black Knight: Objective #6","1","21:19:14","21:19:15",
Bot11,"Philip Dandridge",hard,16,Active,"Black Knight","Black Knight: Objective #2","1","21:19:20","N/A",
Bot12,"Jerold Carrasquillo",hard,20,Completed,"The Bunker - Part 2","Zone prapor_025_area_5","1","21:17:41","21:19:58",
Bot12,"Jerold Carrasquillo",hard,20,Active,"The Bunker - Part 2","Zone prapor_025_area_1","1","21:20:03","N/A",
Bot13,"Michal Ventimiglia",hard,17,Active,"Revision - Reserve","Zone tadeush_bmp2_area_check_11","1","21:17:41","N/A",
Bot16,"Seth Tolan",hard,37,Pending,"Pest Control","Zone eger_barracks_area_1","1","21:17:41","N/A",
Bot14,"Joe Glazer",hard,26,Failed,"Back Door","Zone mechanik_exit_area_1","1","21:17:41","21:17:42",
Bot14,"Joe Glazer",hard,26,Failed,"Inventory Check","Zone baraholshik_arsenal_area_5","1","21:17:47","21:18:04",
Bot14,"Joe Glazer",hard,26,Active,"Inventory Check","Zone baraholshik_dejurniy_area_2","1","21:18:09","N/A",
Bot15,"Jae Tomita",hard,21,Pending,"Inventory Check","Zone baraholshik_arsenal_area_5","1","21:17:41","N/A",
Bot22,"Лёва Боржоми (Demarcus)",normal,1,Failed,"Hermetic Depot","Hermetic Depot: Objective #8","1","21:18:42","21:19:24",
Bot22,"Лёва Боржоми (Demarcus)",normal,1,Completed,"Hermetic Depot","Hermetic Depot: Objective #3","1","21:19:30","21:19:44",
Bot22,"Лёва Боржоми (Demarcus)",normal,1,Completed,"Hermetic Depot","Hermetic Depot: Objective #4","1","21:19:49","21:19:53",
Bot22,"Лёва Боржоми (Demarcus)",normal,1,Pending,"Hermetic Depot","Hermetic Depot: Objective #2","1","21:19:58","N/A",
