Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot1,"Кирилл Путятин",hard,16,Failed,"BP Depot","Zone fuel1","1","22:25:19","22:25:57",
Bot1,"Кирилл Путятин",hard,16,Failed,"BP Depot","Zone fuel3","1","22:26:03","22:28:27",
Bot1,"Кирилл Путятин",hard,16,Failed,"BP Depot","Zone fuel2","1","22:28:32","22:31:21",
Bot2,"Филат Шукшин",hard,20,Completed,"Substation","Substation: Objective #4","1","22:25:19","22:25:24",
Bot2,"Филат Шукшин",hard,20,Failed,"Substation","Substation: Objective #3","1","22:25:29","22:30:41",
Bot5,"Аристарх Исаев",hard,21,Completed,"Chemical - Part 2","Item Sliderkey Secure Flash drive","1","22:25:22","22:42:49",
Bot5,"Аристарх Исаев",hard,21,Pending,"Antenna","Antenna: Objective #1","1","22:42:54","N/A",
Bot6,"Денис Механтьев",hard,8,Pending,"Operation Aquarius - Part 1","Zone room206_water","1","22:25:23","N/A",
Bot7,"Илья Козловский",hard,7,Failed,"The Huntsman Path - Evil Watchman","Zone huntsman_020","1","22:25:24","22:42:22",
Bot10,"Ярослав Мельников",hard,26,Failed,"Big Customer","Zone gazel","1","22:25:27","22:29:47",
Bot10,"Ярослав Мельников",hard,26,Completed,"Cargo X - Part 2","Item Secure Folder 0013","1","22:29:52","22:30:53",
Bot10,"Ярослав Мельников",hard,26,Failed,"Chemical - Part 4","Zone gazel","1","22:30:58","22:31:32",
Bot10,"Ярослав Мельников",hard,26,Failed,"Out of Curiosity","Zone gazel","1","22:31:37","22:32:10",
Bot10,"Ярослав Мельников",hard,26,Completed,"Power Switch","Power Switch: Objective #1","2","22:32:15","22:34:40",
Bot10,"Ярослав Мельников",hard,26,Failed,"Short Cut","Short Cut: Objective #1","1","22:34:45","22:37:48",
Bot11,"Артём Рафиков",hard,4,Failed,"Power Switch","Power Switch: Objective #1","1","22:25:28","22:36:13",
Bot12,"Бронислав Платонов",hard,38,Completed,"Short Cut","Short Cut: Objective #1","1","22:25:29","22:39:00",
Bot12,"Бронислав Платонов",hard,38,Failed,"Chumming","Zone place_skier_12_2","1","22:39:05","22:42:52",
Bot13,"Станислав Тухачевский",hard,20,Failed,"The Extortionist","Item Secure Folder 0048","1","22:25:30","22:25:40",
Bot28,"Иосиф Жиров",hard,6,Failed,"The Huntsman Path - Evil Watchman","Zone huntsman_020","1","22:30:54","22:34:21",
Bot30,"Захар Муратов",hard,25,Completed,"Farming - Part 3","Zone place_SADOVOD_03","1","22:32:15","22:32:33",
Bot30,"Захар Муратов",hard,25,Completed,"Farming - Part 3","Item Package of graphics cards","1","22:32:38","22:33:34",
Bot30,"Захар Муратов",hard,25,Failed,"Bullshit","Item Flash drive with fake info","1","22:33:39","22:36:06",
Bot30,"Захар Муратов",hard,25,Active,"Bullshit","Zone Q019_3","1","22:36:11","N/A",
Bot32,"Вячеслав Илюшкин",hard,27,Failed,"Short Cut","Short Cut: Objective #1","1","22:35:45","22:38:13",
Bot37,"Latyn Epps",hard,26,Active,"Cargo X - Part 2","Item Secure Folder 0013","1","22:41:19","N/A",
Bot38,"Rufus Cessna",hard,10,Pending,"Scav Checkpoint","Scav Checkpoint: Objective #2","1","22:41:19","N/A",
Bot40,"Maynard Jurgensen",hard,36,Pending,"Bullshit","Zone Q019_3","1","22:41:22","N/A",
Bot39,"Hung Hyland",hard,12,Active,"Shaking up the Teller","Item Bank case","1","22:41:22","N/A",
