Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot2,"Лева Шустрила (Wyatt)",normal,1,Completed,"Pinewood Hotel Dentist","Pinewood Hotel Dentist: Objective #5","1","13:21:29","13:22:48",
Bot2,"Лева Шустрила (Wyatt)",normal,1,Completed,"Pinewood Hotel Dentist","Pinewood Hotel Dentist: Objective #4","1","13:22:53","13:23:05",
Bot2,"Лева Шустрила (Wyatt)",normal,1,Completed,"Pinewood Hotel Dentist","Pinewood Hotel Dentist: Objective #2","1","13:23:10","13:23:24",
Bot2,"Лева Шустрила (Wyatt)",normal,1,Completed,"Pinewood Hotel Dentist","Pinewood Hotel Dentist: Objective #3","1","13:23:29","13:24:11",
Bot2,"Лева Шустрила (Wyatt)",normal,1,Completed,"Pinewood Hotel Dentist","Pinewood Hotel Dentist: Objective #1","1","13:24:16","13:24:29",
Bot2,"Лева Шустрила (Wyatt)",normal,1,Completed,"Coffee Joy","Coffee Joy: Objective #2","1","13:24:34","13:25:23",
Bot2,"Лева Шустрила (Wyatt)",normal,1,Completed,"Coffee Joy","Coffee Joy: Objective #3","1","13:25:28","13:25:56",
Bot2,"Лева Шустрила (Wyatt)",normal,1,Completed,"Coffee Joy","Coffee Joy: Objective #1","1","13:26:01","13:26:17",
Bot2,"Лева Шустрила (Wyatt)",normal,1,Pending,"Primorsky Courtyard","Primorsky Courtyard: Objective #1","2","13:26:22","N/A",
Bot2,"Лева Шустрила (Wyatt)",normal,1,Pending,"Primorsky Courtyard","Primorsky Courtyard: Objective #3","2","13:35:02","N/A",
Bot2,"Лева Шустрила (Wyatt)",normal,1,Pending,"Primorsky Courtyard","Primorsky Courtyard: Objective #4","2","13:36:31","N/A",
Bot2,"Лева Шустрила (Wyatt)",normal,1,Active,"Primorsky Courtyard","Primorsky Courtyard: Objective #2","2","13:36:52","N/A",
Bot6,"Изя Револьвер (Reynaldo)",normal,1,Completed,"Primorsky Locked Apartment","Primorsky Locked Apartment: Objective #1","1","13:21:31","13:24:09",
Bot6,"Изя Револьвер (Reynaldo)",normal,1,Completed,"Primorsky Locked Apartment","Primorsky Locked Apartment: Objective #3","1","13:24:14","13:24:31",
Bot6,"Изя Револьвер (Reynaldo)",normal,1,Completed,"Primorsky Locked Apartment","Primorsky Locked Apartment: Objective #2","1","13:24:36","13:25:07",
Bot6,"Изя Револьвер (Reynaldo)",normal,1,Completed,"Primorsky Locked Apartment","Primorsky Locked Apartment: Objective #4","1","13:25:13","13:25:48",
Bot6,"Изя Револьвер (Reynaldo)",normal,1,Failed,"Pinewood Hotel Dentist","Pinewood Hotel Dentist: Objective #1","1","13:25:53","13:27:11",
Bot11,"Витя Московский (Peter)",normal,1,Completed,"Construction","Construction: Objective #4","1","13:21:33","13:24:50",
Bot11,"Витя Московский (Peter)",normal,1,Active,"Construction","Construction: Objective #5","1","13:24:55","N/A",
Bot15,"Тимур Куклев",hard,38,Pending,"Pyramid Scheme","Zone Bank_points_10","1","13:21:54","N/A",
Bot16,"Альберт Абрамов",hard,22,Pending,"Beyond the Red Meat - Part 1","Item Chef's diary","1","13:21:55","N/A",
Bot14,"Корнил Соловьёв",hard,4,Failed,"Terragroup Office","Terragroup Office: Objective #1","1","13:21:55","13:22:32",
Bot14,"Корнил Соловьёв",hard,4,Completed,"Terragroup Office","Terragroup Office: Objective #2","2","13:22:37","13:23:34",
Bot14,"Корнил Соловьёв",hard,4,Failed,"Beluga","Beluga: Objective #5","1","13:23:39","13:23:54",
Bot14,"Корнил Соловьёв",hard,4,Failed,"Beluga","Beluga: Objective #4","1","13:23:59","13:24:28",
Bot14,"Корнил Соловьёв",hard,4,Failed,"Beluga","Beluga: Objective #6","1","13:24:33","13:28:27",
Bot14,"Корнил Соловьёв",hard,4,Completed,"Beluga","Beluga: Objective #1","6","13:28:32","13:30:43",
