Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot84,"Harland Vinci",hard,30,Completed,"Power Station Switch","Power Station Switch: Objective #1","2","23:09:17","23:09:36",
Bot84,"Harland Vinci",hard,30,Failed,"The Key to Success","Item Clothes design handbook - Part 2","1","23:09:41","23:13:45",
Bot89,"Александр Кудашов",hard,17,Completed,"Railway Area","Railway Area: Objective #2","1","23:09:22","23:09:31",
Bot89,"Александр Кудашов",hard,17,Completed,"Railway Area","Railway Area: Objective #1","1","23:09:36","23:09:51",
Bot89,"Александр Кудашов",hard,17,Completed,"Railway Area","Railway Area: Objective #3","1","23:09:56","23:10:57",
Bot89,"Александр Кудашов",hard,17,Completed,"Railway Area","Railway Area: Objective #4","1","23:11:02","23:11:11",
Bot89,"Александр Кудашов",hard,17,Completed,"Railway Stashes","Railway Stashes: Objective #1","1","23:11:16","23:11:31",
Bot89,"Александр Кудашов",hard,17,Completed,"Railway Stashes","Railway Stashes: Objective #2","1","23:11:36","23:11:41",
Bot89,"Александр Кудашов",hard,17,Completed,"Railway Stashes","Railway Stashes: Objective #3","1","23:11:46","23:11:57",
Bot89,"Александр Кудашов",hard,17,Completed,"Railway Stashes","Railway Stashes: Objective #4","1","23:12:02","23:12:38",
Bot89,"Александр Кудашов",hard,17,Completed,"Railway Stashes","Railway Stashes: Objective #5","1","23:12:43","23:12:50",
Bot89,"Александр Кудашов",hard,17,Failed,"Techlight","Techlight: Objective #1","1","23:12:55","23:13:19",
Bot89,"Александр Кудашов",hard,17,Failed,"Techlight","Techlight: Objective #2","1","23:13:24","23:28:22",
Bot90,"Емельян Шарапов",hard,25,Completed,"Railway Area","Railway Area: Objective #2","1","23:09:23","23:09:32",
Bot91,"Анатолий Кубышкин",hard,28,Failed,"The Key to Success","Item Clothes design handbook - Part 2","1","23:09:24","23:28:22",
Bot92,"Филат Кондюрин",hard,22,Failed,"North Construction Site","North Construction Site: Objective #3","1","23:09:25","23:28:28",
Bot92,"Филат Кондюрин",hard,22,Pending,"North Construction Site","North Construction Site: Objective #2","1","23:28:33","N/A",
Bot103,"Marquis Glick",hard,15,Failed,"Big Sale","Zone place_SALE_03_DINO","1","23:14:21","23:15:56",
Bot104,"Lawrence Whobrey",hard,38,Failed,"Vitamins - Part 1","Item Chemical container #2","1","23:14:25","23:15:05",
Bot105,"Lloyd Stannard",hard,19,Failed,"Big Sale","Zone place_SALE_03_DINO","1","23:14:25","23:17:13",
Bot106,"Myron Pegues",hard,19,Pending,"The Blood of War - Part 1","Zone place_WARBLOOD_04_2","1","23:14:27","N/A",
Bot107,"Макар Мирский",hard,26,Failed,"The Key to Success","Item Clothes design handbook - Part 1","1","23:14:31","23:14:43",
Bot107,"Макар Мирский",hard,26,Failed,"The Key to Success","Item Clothes design handbook - Part 2","1","23:14:48","23:17:26",
Bot108,"Тихон Козырев",hard,24,Completed,"Big Sale","Zone place_SALE_03_AVOKADO","1","23:14:32","23:18:40",
Bot108,"Тихон Козырев",hard,24,Failed,"Big Sale","Zone place_SALE_03_KOSTIN","1","23:18:45","23:19:19",
Bot109,"Cruz Mclain",hard,34,Failed,"Vitamins - Part 1","Item Chemical container #2","1","23:17:09","23:20:07",
Bot110,"Bart Shuttleworth",hard,17,Failed,"Goshan North Office","Goshan North Office: Objective #2","1","23:17:16","23:19:27",
Bot111,"Jerold Donley",hard,7,Completed,"Generic","Generic: Objective #3","1","23:19:26","23:21:40",
Bot111,"Jerold Donley",hard,7,Completed,"Generic","Generic: Objective #1","1","23:21:45","23:21:55",
Bot111,"Jerold Donley",hard,7,Active,"Goshan Food Spawns","Goshan Food Spawns: Objective #3","1","23:22:00","N/A",
Bot112,"Wilson Bonilla",hard,21,Completed,"Big Sale","Zone place_SALE_03_AVOKADO","1","23:19:28","23:19:33",
Bot112,"Wilson Bonilla",hard,21,Failed,"Big Sale","Zone place_SALE_03_TOPBRAND","1","23:19:38","23:22:45",
Bot113,"Otha Lass",hard,27,Failed,"The Key to Success","Item Clothes design handbook - Part 1","1","23:19:45","23:26:45",
Bot114,"Christian Youmans",hard,5,Completed,"Railway Stashes","Railway Stashes: Objective #5","1","23:21:27","23:21:37",
Bot114,"Christian Youmans",hard,5,Completed,"Railway Stashes","Railway Stashes: Objective #4","1","23:21:42","23:22:07",
Bot114,"Christian Youmans",hard,5,Completed,"Railway Stashes","Railway Stashes: Objective #3","1","23:22:12","23:22:37",
Bot114,"Christian Youmans",hard,5,Completed,"Railway Stashes","Railway Stashes: Objective #2","1","23:22:42","23:23:31",
Bot114,"Christian Youmans",hard,5,Completed,"Railway Stashes","Railway Stashes: Objective #1","1","23:23:36","23:23:51",
Bot114,"Christian Youmans",hard,5,Completed,"Railway Area","Railway Area: Objective #4","1","23:23:56","23:24:14",
Bot114,"Christian Youmans",hard,5,Completed,"Railway Area","Railway Area: Objective #3","1","23:24:19","23:24:32",
Bot114,"Christian Youmans",hard,5,Completed,"Railway Area","Railway Area: Objective #2","1","23:24:37","23:24:51",
Bot114,"Christian Youmans",hard,5,Failed,"Railway Area","Railway Area: Objective #1","1","23:24:56","23:25:09",
Bot114,"Christian Youmans",hard,5,Pending,"IDEA Office","IDEA Office: Objective #1","1","23:25:14","N/A",
Bot115,"Johnathan Hatton",hard,19,Pending,"Database - Part 1","Item IDEA cargo manifests","1","23:21:30","N/A",
Bot116,"Степан Джентельмен (Raphael)",normal,1,Archived,"IDEA Registers","IDEA Registers: Objective #1","1","23:21:35","23:21:59",
Bot116,"Степан Джентельмен (Raphael)",normal,1,Completed,"IDEA Office","IDEA Office: Objective #2","3","23:22:04","23:23:34",
Bot116,"Степан Джентельмен (Raphael)",normal,1,Completed,"IDEA Office","IDEA Office: Objective #3","1","23:23:39","23:23:48",
Bot116,"Степан Джентельмен (Raphael)",normal,1,Completed,"IDEA Office","IDEA Office: Objective #1","2","23:23:53","23:24:41",
Bot116,"Степан Джентельмен (Raphael)",normal,1,Failed,"Power Station","Power Station: Objective #1","1","23:24:46","23:25:50",
Bot116,"Степан Джентельмен (Raphael)",normal,1,Failed,"Power Station","Power Station: Objective #2","1","23:25:55","23:25:55",
Bot116,"Степан Джентельмен (Raphael)",normal,1,Failed,"Techlight","Techlight: Objective #1","1","23:26:01","23:26:02",
Bot116,"Степан Джентельмен (Raphael)",normal,1,Failed,"Techlight","Techlight: Objective #2","1","23:26:07","23:26:07",
Bot118,"Humberto Mendes",hard,17,Failed,"Database - Part 1","Item Goshan cargo manifests","1","23:24:07","23:24:18",
Bot118,"Humberto Mendes",hard,17,Failed,"Database - Part 1","Item IDEA cargo manifests","1","23:24:23","23:24:54",
Bot118,"Humberto Mendes",hard,17,Failed,"Database - Part 1","Item OLI cargo manifests","1","23:24:59","23:27:34",
