Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot166,"Darius Killebrew",hard,11,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #7","1","15:45:01","15:45:46",
Bot166,"Darius Killebrew",hard,11,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #8","1","15:45:52","15:46:10",
Bot166,"Darius Killebrew",hard,11,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #5","1","15:46:15","15:46:27",
Bot166,"Darius Killebrew",hard,11,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #4","1","15:46:32","15:46:39",
Bot166,"Darius Killebrew",hard,11,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #3","1","15:46:44","15:47:02",
Bot166,"Darius Killebrew",hard,11,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #2","1","15:47:07","15:47:16",
Bot166,"Darius Killebrew",hard,11,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #9","1","15:47:21","15:47:34",
Bot166,"Darius Killebrew",hard,11,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #6","1","15:47:39","15:47:51",
Bot166,"Darius Killebrew",hard,11,Failed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #1","1","15:47:56","15:48:46",
Bot166,"Darius Killebrew",hard,11,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #8","1","15:48:51","15:49:28",
Bot166,"Darius Killebrew",hard,11,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #1","1","15:49:33","15:49:39",
Bot166,"Darius Killebrew",hard,11,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #2","1","15:49:44","15:49:57",
Bot166,"Darius Killebrew",hard,11,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #3","1","15:50:02","15:50:17",
Bot166,"Darius Killebrew",hard,11,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #4","1","15:50:22","15:50:33",
Bot166,"Darius Killebrew",hard,11,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #5","1","15:50:38","15:50:53",
Bot166,"Darius Killebrew",hard,11,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #7","1","15:50:58","15:51:06",
Bot166,"Darius Killebrew",hard,11,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #6","1","15:51:12","15:51:21",
Bot166,"Darius Killebrew",hard,11,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #10","1","15:51:26","15:51:46",
Bot166,"Darius Killebrew",hard,11,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #9","1","15:51:51","15:51:59",
Bot166,"Darius Killebrew",hard,11,Completed,"Eagle Eye","Item UAV SAS disk #1","1","15:52:04","15:53:09",
Bot166,"Darius Killebrew",hard,11,Failed,"Eagle Eye","Item UAV SAS disk #2","1","15:53:14","16:01:28",
Bot167,"Donnie Provost",hard,10,Failed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #7","1","15:45:02","16:02:04",
Bot168,"Bryan Woolbright",hard,17,Failed,"Humanitarian Supplies","Zone place_peacemaker_005_N1","1","15:45:02","15:56:35",
Bot175,"Oliver Boivin",hard,21,Failed,"Colleagues - Part 2","Item Surgery kit marked with a blue symbol","1","15:45:59","15:47:50",
Bot175,"Oliver Boivin",hard,21,Failed,"Colleagues - Part 2","Item Marked Ophthalmoscope","1","15:47:55","15:48:27",
Bot176,"Lynwood Setser",hard,24,Failed,"Anesthesia","Zone prapor_022_area_3","1","15:46:03","15:48:11",
Bot177,"Наум Шелагин",hard,36,Failed,"Vitamins - Part 1","Item Chemical container #1","1","15:46:20","15:53:13",
Bot177,"Наум Шелагин",hard,36,Failed,"Health Care Privacy - Part 2","Item Secure Folder 0060","1","15:53:19","15:53:42",
Bot177,"Наум Шелагин",hard,36,Failed,"Health Care Privacy - Part 1","Zone ter_013_area_3","1","15:53:47","15:57:02",
Bot178,"Макар Устимович",hard,25,Failed,"Humanitarian Supplies","Zone place_peacemaker_005_N2","1","15:46:24","15:55:12",
Bot179,"Эдуард Протасов",hard,5,Failed,"Crane Sniping","Crane Sniping: Objective #1","1","15:46:38","15:54:49",
Bot180,"Филимон Пищальников",hard,8,Failed,"Crane Sniping","Crane Sniping: Objective #1","1","15:46:44","15:55:19",
Bot181,"Наум Романов",hard,16,Failed,"Wet Job - Part 3","Zone place_peacemaker_010_3","1","15:50:14","15:50:50",
Bot181,"Наум Романов",hard,16,Failed,"Cargo X - Part 3","Zone place_peacemaker_009_3_N1","1","15:50:56","15:54:17",
Bot182,"Осип Андроников",hard,18,Failed,"Wet Job - Part 3","Zone place_peacemaker_010_3","1","15:50:22","15:54:26",
Bot189,"Reese Mullaney",hard,5,Completed,"Bus Terminal","Bus Terminal: Objective #1","1","15:55:19","15:57:33",
Bot189,"Reese Mullaney",hard,5,Failed,"Bus Terminal","Bus Terminal: Objective #2","1","15:57:38","15:58:07",
Bot190,"Eliseo Brammer",hard,20,Pending,"Wet Job - Part 3","Zone place_peacemaker_010_3","1","15:55:20","N/A",
Bot191,"Kenton Blaise",hard,7,Failed,"Gas Station Sniping","Gas Station Sniping: Objective #2","1","15:55:22","15:58:13",
Bot192,"Fabian Kidwell",hard,2,Active,"Weather Station","Weather Station: Objective #2","1","15:55:22","N/A",
Bot193,"Riley Simmon",hard,17,Pending,"Signal - Part 1","Zone place_SIGNAL_01_2","1","15:55:44","N/A",
Bot194,"Royal Berard",hard,17,Completed,"Signal - Part 3","Zone place_SIGNAL_03_3","1","15:55:47","16:01:23",
Bot194,"Royal Berard",hard,17,Completed,"Signal - Part 3","Zone place_SIGNAL_03_1","1","16:01:28","16:02:48",
Bot194,"Royal Berard",hard,17,Failed,"Signal - Part 3","Zone place_SIGNAL_03_2","1","16:02:53","16:05:11",
Bot194,"Royal Berard",hard,17,Failed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #5","1","16:05:16","16:05:16",
Bot194,"Royal Berard",hard,17,Failed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #6","1","16:05:21","16:05:45",
Bot194,"Royal Berard",hard,17,Completed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #4","1","16:05:50","16:06:16",
Bot194,"Royal Berard",hard,17,Completed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #3","1","16:06:21","16:06:53",
Bot194,"Royal Berard",hard,17,Completed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #2","1","16:06:58","16:08:12",
Bot194,"Royal Berard",hard,17,Completed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #1","1","16:08:17","16:08:23",
Bot194,"Royal Berard",hard,17,Completed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #4","1","16:08:28","16:08:52",
Bot194,"Royal Berard",hard,17,Completed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #3","1","16:08:57","16:09:52",
Bot194,"Royal Berard",hard,17,Completed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #2","1","16:09:57","16:10:23",
Bot194,"Royal Berard",hard,17,Completed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #1","1","16:10:28","16:11:02",
Bot196,"Артём Грибов",hard,11,Failed,"Humanitarian Supplies","Zone place_peacemaker_005_N1","1","15:57:50","16:04:16",
Bot195,"Алексей Ёжиков",hard,3,Completed,"Bus Terminal","Bus Terminal: Objective #3","2","15:57:51","15:59:05",
Bot195,"Алексей Ёжиков",hard,3,Completed,"Bus Terminal","Bus Terminal: Objective #2","3","15:59:10","15:59:43",
Bot195,"Алексей Ёжиков",hard,3,Completed,"Bus Terminal","Bus Terminal: Objective #1","1","15:59:48","16:00:20",
