Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot145,"Kareem Laney",hard,11,Failed,"Golden Swag","Zone extraction_zone_zibbo","1","22:34:28","22:34:30",
Bot145,"Kareem Laney",hard,11,Failed,"Golden Swag","Item Golden Zibbo lighter","1","22:34:31","22:45:12",
Bot146,"Drew Philbrick",hard,25,Pending,"Big Red Rush","Big Red Rush: Objective #1","1","22:34:29","N/A",
Bot147,"Ezra Bark",hard,26,Pending,"Big Red Rush","Big Red Rush: Objective #1","1","22:34:30","N/A",
Bot148,"Renato Blades",hard,17,Failed,"Delivery From the Past","Item Secure Folder 0022","1","22:34:31","22:53:25",
Bot151,"Леонтий Былинкин",hard,21,Failed,"Tigr Safari","Zone place_peacemaker_002_N3","1","22:34:34","22:35:02",
Bot151,"Леонтий Былинкин",hard,21,Failed,"Tigr Safari","Zone place_peacemaker_002_N1","1","22:35:07","22:41:55",
Bot152,"Игорь Левин",hard,26,Failed,"Farming - Part 3","Zone place_SADOVOD_03","1","22:34:35","22:42:35",
Bot153,"Глеб Морозов",hard,32,Pending,"Storage","Storage: Objective #1","1","22:34:36","N/A",
Bot154,"Сильвестр Сафиуллин",hard,3,Failed,"Big Red","Big Red: Objective #4","1","22:34:37","22:39:02",
Bot155,"Демиан Случевский",hard,8,Failed,"Big Red Rush","Big Red Rush: Objective #1","1","22:34:38","22:41:16",
Bot157,"Владислав Суснин",hard,8,Failed,"Dorms 2 Story Rush","Dorms 2 Story Rush: Objective #1","1","22:34:40","22:36:33",
Bot158,"Тихон Зубарев",hard,26,Failed,"Bullshit","Zone Q019_3","1","22:34:41","22:36:25",
Bot159,"Михаил Абакумов",hard,18,Failed,"Golden Swag","Item Golden Zibbo lighter","1","22:34:43","22:35:06",
Bot165,"Heriberto Manly",hard,25,Failed,"Bullshit","Zone Q019_3","2","22:38:35","22:39:45",
Bot166,"Eloy Claude",hard,26,Failed,"Bullshit","Zone Q019_3","2","22:38:36","22:40:34",
Bot167,"Elbert Jett",hard,18,Failed,"Tigr Safari","Zone place_peacemaker_002_N1","1","22:39:19","22:41:23",
Bot167,"Elbert Jett",hard,18,Failed,"Tigr Safari","Zone place_peacemaker_002_N2","1","22:41:29","22:41:50",
Bot168,"Елисей Рыков",hard,11,Failed,"BP Depot","Zone fuel2","1","22:39:23","22:41:37",
Bot172,"Refugio Arzola",hard,2,Pending,"Bridge Sniping","Bridge Sniping: Objective #2","1","22:42:46","N/A",
Bot172,"Refugio Arzola",hard,2,Pending,"Bridge Sniping","Bridge Sniping: Objective #1","1","22:43:01","N/A",
Bot172,"Refugio Arzola",hard,2,Completed,"RUAF Checkpoint","RUAF Checkpoint: Objective #1","1","22:43:01","22:48:06",
Bot172,"Refugio Arzola",hard,2,Completed,"Warehouse 17","Warehouse 17: Objective #1","1","22:48:11","22:49:30",
Bot172,"Refugio Arzola",hard,2,Active,"The Huntsman Path - Evil Watchman","Zone huntsman_020","1","22:49:35","N/A",
Bot173,"Scotty Disney",hard,8,Pending,"The Extortionist","Zone dead_posylni","1","22:42:46","N/A",
Bot174,"Deon Otoole",hard,22,Pending,"Farming - Part 3","Item Package of graphics cards","1","22:42:48","N/A",
Bot175,"Andre Robichaud",hard,31,Pending,"Bullshit","Item Flash drive with fake info","1","22:42:49","N/A",
Bot176,"Herschel Bozarth",hard,24,Failed,"Chumming","Zone place_skier_12_2","1","22:44:30","22:46:36",
Bot177,"Jeferson Kish",hard,35,Failed,"The Cult - Part 2","Zone place_peacemaker_007_N1","1","22:44:31","22:45:47",
Bot178,"Dusty Rubin",hard,28,Completed,"Bullshit","Zone Q019_3","2","22:44:31","22:47:27",
Bot178,"Dusty Rubin",hard,28,Failed,"Bullshit","Item Flash drive with fake info","1","22:47:32","22:54:08",
Bot178,"Dusty Rubin",hard,28,Completed,"Big Red","Big Red: Objective #4","1","22:54:13","22:57:02",
Bot178,"Dusty Rubin",hard,28,Completed,"Big Red","Big Red: Objective #1","1","22:57:07","22:57:18",
Bot178,"Dusty Rubin",hard,28,Completed,"Big Red","Big Red: Objective #5","1","22:57:23","22:57:45",
Bot178,"Dusty Rubin",hard,28,Completed,"Big Red","Big Red: Objective #3","1","22:57:51","22:58:10",
Bot178,"Dusty Rubin",hard,28,Active,"Big Red","Big Red: Objective #2","1","22:58:15","N/A",
Bot181,"Тихон Куклев",hard,18,Pending,"Golden Swag","Item Golden Zibbo lighter","1","22:49:38","N/A",
Bot180,"Альберт Степнов",hard,2,Completed,"Factory Shacks","Factory Shacks: Objective #1","1","22:49:38","22:51:36",
Bot180,"Альберт Степнов",hard,2,Completed,"Bus Terminal","Bus Terminal: Objective #1","1","22:51:41","22:51:57",
Bot180,"Альберт Степнов",hard,2,Active,"Dorms 2 Story","Dorms 2 Story: Objective #9","1","22:52:02","N/A",
Bot182,"Герасим Тупицын",hard,9,Failed,"Bad Rep Evidence","Item Secure Folder 0031","1","22:49:41","22:49:49",
Bot186,"Александр Малыхин",hard,5,Active,"Storage","Storage: Objective #6","1","22:58:26","N/A",
Bot187,"Савва Жук",hard,21,Pending,"South Shack by Big Red","South Shack by Big Red: Objective #1","1","22:58:26","N/A",
