Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot160,"Dean Mcnatt",hard,6,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #7","1","22:50:27","22:52:42",
Bot160,"Dean Mcnatt",hard,6,Failed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #8","1","22:52:47","22:52:48",
Bot160,"Dean Mcnatt",hard,6,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #9","1","22:52:53","22:53:23",
Bot160,"Dean Mcnatt",hard,6,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #6","1","22:53:28","22:53:49",
Bot160,"Dean Mcnatt",hard,6,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #10","1","22:53:54","22:54:07",
Bot160,"Dean Mcnatt",hard,6,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #5","1","22:54:13","22:54:44",
Bot160,"Dean Mcnatt",hard,6,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #4","1","22:54:49","22:55:20",
Bot160,"Dean Mcnatt",hard,6,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #3","1","22:55:25","22:55:35",
Bot160,"Dean Mcnatt",hard,6,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #2","1","22:55:40","22:55:59",
Bot160,"Dean Mcnatt",hard,6,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #1","1","22:56:04","22:56:59",
Bot160,"Dean Mcnatt",hard,6,Failed,"Resort East Wing 1st Floor","Resort East Wing 1st Floor: Objective #1","1","22:57:04","22:57:19",
Bot160,"Dean Mcnatt",hard,6,Failed,"Resort East Wing 1st Floor","Resort East Wing 1st Floor: Objective #2","1","22:57:24","22:57:50",
Bot160,"Dean Mcnatt",hard,6,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #3","1","22:57:55","22:59:59",
Bot160,"Dean Mcnatt",hard,6,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #1","1","23:00:04","23:00:18",
Bot160,"Dean Mcnatt",hard,6,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #2","1","23:00:24","23:00:44",
Bot160,"Dean Mcnatt",hard,6,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #5","1","23:00:50","23:01:28",
Bot160,"Dean Mcnatt",hard,6,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #6","1","23:01:33","23:01:56",
Bot160,"Dean Mcnatt",hard,6,Completed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #4","1","23:02:01","23:02:24",
Bot160,"Dean Mcnatt",hard,6,Failed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #1","1","23:02:29","23:03:33",
Bot160,"Dean Mcnatt",hard,6,Completed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #2","1","23:03:38","23:03:58",
Bot160,"Dean Mcnatt",hard,6,Pending,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #3","1","23:04:03","N/A",
Bot160,"Dean Mcnatt",hard,6,Active,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #4","1","23:04:31","N/A",
Bot161,"Huey Minich",hard,15,Pending,"Wet Job - Part 5","Item Working hard drive","1","22:50:31","N/A",
Bot162,"Harold Uhl",hard,37,Pending,"Rigged Game","Zone skier_022_area_1","1","22:50:32","N/A",
Bot168,"Руся Хромой (Douglas)",normal,1,Completed,"Radio Tower","Radio Tower: Objective #1","2","22:58:57","23:01:08",
Bot168,"Руся Хромой (Douglas)",normal,1,Failed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #1","1","23:01:13","23:02:53",
Bot168,"Руся Хромой (Douglas)",normal,1,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #2","1","23:02:58","23:03:16",
Bot168,"Руся Хромой (Douglas)",normal,1,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #4","1","23:03:21","23:03:33",
Bot168,"Руся Хромой (Douglas)",normal,1,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #5","1","23:03:38","23:03:48",
Bot168,"Руся Хромой (Douglas)",normal,1,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #6","1","23:03:53","23:04:13",
Bot168,"Руся Хромой (Douglas)",normal,1,Completed,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #8","1","23:04:18","23:04:37",
Bot168,"Руся Хромой (Douglas)",normal,1,Pending,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #7","1","23:04:42","N/A",
Bot170,"Tyron Hulsey",hard,32,Pending,"Crane Sniping","Crane Sniping: Objective #2","2","22:59:14","N/A",
Bot170,"Tyron Hulsey",hard,32,Completed,"Crane Sniping","Crane Sniping: Objective #1","2","22:59:29","23:01:13",
Bot170,"Tyron Hulsey",hard,32,Active,"Crane Sniping","Crane Sniping: Objective #3","2","23:01:14","N/A",
Bot171,"Luke Feliciano",hard,18,Pending,"Crane Sniping","Crane Sniping: Objective #2","2","22:59:16","N/A",
