Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot250,"Антип Рогачёв",hard,8,Failed,"The Extortionist","Zone dead_posylni","1","20:36:44","20:36:49",
Bot251,"Карл Щекочихин",hard,8,Failed,"Spawn Rush","Spawn Rush: Objective #1","1","20:36:44","20:36:47",
Bot261,"Демиан Пушной",hard,23,Failed,"Pharmacist","Zone room114","1","20:36:54","20:47:57",
Bot261,"Демиан Пушной",hard,23,Failed,"Pharmacist","Item Carbon case","1","20:48:02","20:48:44",
Bot261,"Демиан Пушной",hard,23,Failed,"Pharmacist","Zone vaz_feld","1","20:48:49","20:48:49",
Bot261,"Демиан Пушной",hard,23,Failed,"Shaking up the Teller","Item Bank case","1","20:48:54","20:48:54",
Bot261,"Демиан Пушной",hard,23,Failed,"Shaking up the Teller","Zone room214","1","20:48:59","20:48:59",
Bot261,"Демиан Пушной",hard,23,Failed,"Tigr Safari","Zone place_peacemaker_002_N3","1","20:49:05","20:49:05",
Bot261,"Демиан Пушной",hard,23,Failed,"Tigr Safari","Zone place_peacemaker_002_N1","1","20:49:10","20:49:10",
Bot261,"Демиан Пушной",hard,23,Failed,"Tigr Safari","Zone place_peacemaker_002_N2","1","20:49:15","20:49:15",
Bot262,"Захар Сиянов",hard,19,Pending,"Farming - Part 3","Zone place_SADOVOD_03","1","20:36:54","N/A",
Bot263,"Darron Halloran",hard,5,Failed,"Delivery From the Past","Item Secure Folder 0022","1","20:36:56","20:38:28",
Bot263,"Darron Halloran",hard,5,Failed,"Factory Shacks","Factory Shacks: Objective #1","1","20:38:33","20:41:06",
Bot264,"Winford Bremner",hard,3,Failed,"Crackhouse Rush","Crackhouse Rush: Objective #1","1","20:36:57","20:42:49",
Bot266,"Palmer Toupin",hard,16,Failed,"Golden Swag","Zone extraction_zone_zibbo","1","20:36:58","20:38:16",
Bot266,"Palmer Toupin",hard,16,Failed,"Golden Swag","Item Golden Zibbo lighter","1","20:38:17","20:38:40",
Bot265,"Rodger Casanova",hard,21,Failed,"Golden Swag","Zone extraction_zone_zibbo","1","20:36:58","20:37:01",
Bot265,"Rodger Casanova",hard,21,Failed,"Golden Swag","Item Golden Zibbo lighter","1","20:37:02","20:38:13",
Bot268,"Otha Mattson",hard,17,Completed,"The Extortionist","Zone dead_posylni","1","20:37:01","20:44:25",
Bot268,"Otha Mattson",hard,17,Failed,"The Extortionist","Item Secure Folder 0048","1","20:44:30","20:44:30",
Bot268,"Otha Mattson",hard,17,Failed,"The Extortionist","Zone vremyan_case","1","20:44:35","20:46:00",
Bot269,"Dannie Merriman",hard,31,Failed,"Farming - Part 3","Zone place_SADOVOD_03","1","20:37:02","20:38:05",
Bot270,"Стас Омельницкий",hard,8,Failed,"The Extortionist","Zone dead_posylni","1","20:37:07","20:37:10",
Bot271,"Мартын Тургенев",hard,7,Pending,"Delivery From the Past","Item Secure Folder 0022","1","20:37:40","N/A",
Bot272,"Валентин Ревягин",hard,19,Failed,"Big Customer","Zone gazel","1","20:41:42","20:48:50",
Bot272,"Валентин Ревягин",hard,19,Active,"Chemical - Part 1","Zone bomj_place","1","20:48:55","N/A",
Bot273,"Артём Блаженов",hard,26,Pending,"Power Switch","Power Switch: Objective #1","1","20:41:43","N/A",
Bot274,"Иосиф Шелепов",hard,19,Pending,"Chemical - Part 4","Zone gazel","1","20:41:49","N/A",
Bot275,"Доброслав Циммерман",hard,26,Failed,"Informed Means Armed","Zone place_skier_11_2","1","20:41:57","20:43:32",
Bot275,"Доброслав Циммерман",hard,26,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #4","1","20:43:33","20:44:57",
Bot276,"Clement Lurie",hard,4,Completed,"Giving Tree","Giving Tree: Objective #1","1","20:42:00","20:43:54",
Bot276,"Clement Lurie",hard,4,Failed,"Old Gas","Old Gas: Objective #1","1","20:43:59","20:44:16",
Bot278,"Аскольд Достоевский",hard,22,Failed,"Tigr Safari","Zone place_peacemaker_002_N3","1","20:42:24","20:44:22",
Bot281,"Фёдор Разин",hard,7,Active,"Bad Rep Evidence","Item Secure Folder 0031","1","20:46:48","N/A",
Bot282,"Вениамин Малышев",hard,20,Failed,"The Extortionist","Zone vremyan_case","1","20:46:49","20:46:54",
Bot282,"Вениамин Малышев",hard,20,Pending,"The Extortionist","Item Secure Folder 0048","1","20:46:59","N/A",
Bot283,"Игнат Потапов",hard,5,Pending,"BP Depot","Zone fuel1","1","20:46:50","N/A",
Bot284,"Сергей Казаньков",hard,23,Pending,"Shaking up the Teller","Item Bank case","1","20:46:54","N/A",
Bot285,"Иосиф Чуркин",hard,21,Pending,"Chemical - Part 4","Zone gazel","1","20:47:02","N/A",
