Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot37,"Jonas Sweat",hard,20,Completed,"Signal - Part 1","Zone place_SIGNAL_01_2","1","20:18:15","20:19:31",
Bot37,"Jonas Sweat",hard,20,Failed,"Signal - Part 1","Zone place_SIGNAL_01_1","1","20:19:36","20:23:29",
Bot42,"Ted Wolcott",hard,23,Completed,"Signal - Part 3","Zone place_SIGNAL_03_3","1","20:18:20","20:22:36",
Bot42,"Ted Wolcott",hard,23,Active,"Signal - Part 3","Zone place_SIGNAL_03_1","1","20:22:41","N/A",
Bot43,"Von Stgeorge",hard,23,Pending,"Signal - Part 3","Zone place_SIGNAL_03_3","1","20:18:21","N/A",
Bot44,"Cleveland Nitz",hard,20,Failed,"Eagle Eye","Zone place_peacemaker_004_N1","1","20:18:22","20:25:50",
Bot45,"Edmond Grundy",hard,38,Pending,"Lend-Lease - Part 1","Item Motor Controller #2","1","20:18:23","N/A",
Bot46,"Royal Milliman",hard,10,Pending,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #1","1","20:18:24","N/A",
Bot56,"Илья Эристов",hard,32,Completed,"Signal - Part 3","Zone place_SIGNAL_03_1","1","20:21:37","20:21:48",
Bot56,"Илья Эристов",hard,32,Active,"Signal - Part 3","Zone place_SIGNAL_03_3","1","20:21:53","N/A",
Bot57,"Василий Рубашкин",hard,24,Failed,"Signal - Part 3","Zone place_SIGNAL_03_1","1","20:21:38","20:24:58",
Bot58,"Тимур Шереметьев",hard,10,Failed,"Tank on Bridge","Tank on Bridge: Objective #1","1","20:21:39","20:24:18",
Bot61,"Дмитрий Калганов",hard,37,Completed,"Colleagues - Part 1","Zone ter_023_area_1_1","1","20:24:08","20:24:21",
Bot61,"Дмитрий Калганов",hard,37,Completed,"Colleagues - Part 1","Zone ter_023_area_2_1","1","20:24:26","20:28:10",
Bot61,"Дмитрий Калганов",hard,37,Completed,"Colleagues - Part 1","Zone ter_023_area_3_1","1","20:28:15","20:30:17",
Bot61,"Дмитрий Калганов",hard,37,Failed,"Anesthesia","Zone prapor_022_area_3","1","20:30:22","20:30:29",
Bot61,"Дмитрий Калганов",hard,37,Completed,"Anesthesia","Zone prapor_022_area_2","1","20:30:34","20:32:34",
Bot61,"Дмитрий Калганов",hard,37,Failed,"Anesthesia","Zone prapor_022_area_1","1","20:32:39","20:35:17",
Bot63,"Олег Аксаков",hard,19,Failed,"Spa Tour - Part 4","Zone place_peacemaker_008_4_N1","1","20:24:59","20:28:43",
Bot64,"Игорь Салимов",hard,23,Completed,"Rigged Game","Zone skier_022_area_2","2","20:25:00","20:25:54",
Bot64,"Игорь Салимов",hard,23,Failed,"Rigged Game","Zone skier_022_area_1","1","20:25:59","20:30:08",
Bot68,"Jacob Monsour",hard,13,Failed,"Cargo X - Part 2","Zone place_peacemaker_009_2","1","20:28:21","20:28:48",
Bot69,"Rogelio Milazzo",hard,26,Completed,"Spa Tour - Part 4","Zone place_peacemaker_008_4_N2","1","20:28:22","20:30:15",
Bot69,"Rogelio Milazzo",hard,26,Failed,"Spa Tour - Part 4","Zone place_peacemaker_008_4_N1","1","20:30:20","20:31:22",
Bot72,"Nigel Longwell",hard,9,Pending,"Power Station Sniping","Power Station Sniping: Objective #3","1","20:31:44","N/A",
Bot72,"Nigel Longwell",hard,9,Completed,"Power Station Sniping","Power Station Sniping: Objective #2","2","20:31:59","20:34:14",
Bot72,"Nigel Longwell",hard,9,Active,"Power Station Sniping","Power Station Sniping: Objective #1","2","20:34:19","N/A",
Bot73,"Maxwell Ruch",hard,2,Pending,"West Cottage","West Cottage: Objective #1","1","20:31:45","N/A",
Bot74,"Lonny Straughter",hard,13,Active,"Fishing Gear","Zone place_peacemaker_001","1","20:31:47","N/A",
Bot75,"Аскольд Туров",hard,34,Failed,"Anesthesia","Zone prapor_022_area_1","1","20:31:48","20:35:11",
Bot76,"Тимур Аршавин",hard,23,Failed,"Anesthesia","Zone prapor_022_area_1","1","20:31:49","20:36:56",
Bot79,"Mario Malik",hard,6,Failed,"Resort Main Basement","Resort Main Basement: Objective #1","1","20:36:36","20:37:52",
Bot80,"Nathaniel Gonsales",hard,22,Completed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #1","1","20:36:37","20:38:03",
Bot80,"Nathaniel Gonsales",hard,22,Completed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #2","1","20:38:08","20:38:16",
Bot80,"Nathaniel Gonsales",hard,22,Failed,"Resort West Wing 3rd Floor","Resort West Wing 3rd Floor: Objective #3","1","20:38:21","20:39:52",
Bot82,"Christopher Corbin",hard,18,Pending,"Sniper Rock Sniping","Sniper Rock Sniping: Objective #1","2","20:38:26","N/A",
Bot82,"Christopher Corbin",hard,18,Completed,"Sniper Rock Sniping","Sniper Rock Sniping: Objective #2","2","20:38:41","20:40:38",
Bot82,"Christopher Corbin",hard,18,Failed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #2","1","20:40:43","20:42:01",
Bot82,"Christopher Corbin",hard,18,Failed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #1","1","20:42:06","20:44:54",
Bot82,"Christopher Corbin",hard,18,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #3","1","20:44:59","20:45:11",
Bot82,"Christopher Corbin",hard,18,Completed,"Resort East Wing 2nd Floor","Resort East Wing 2nd Floor: Objective #5","1","20:45:16","20:47:39",
Bot82,"Christopher Corbin",hard,18,Completed,"Resort East Wing 1st Floor","Resort East Wing 1st Floor: Objective #1","1","20:47:44","20:48:18",
Bot82,"Christopher Corbin",hard,18,Failed,"Resort East Wing 1st Floor","Resort East Wing 1st Floor: Objective #2","1","20:48:24","20:48:31",
Bot82,"Christopher Corbin",hard,18,Active,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #1","1","20:48:36","N/A",
Bot83,"Luis Avilla",hard,18,Pending,"Sniper Rock Sniping","Sniper Rock Sniping: Objective #1","2","20:38:26","N/A",
Bot84,"Larry Miura",hard,9,Failed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #4","1","20:38:27","20:41:23",
Bot85,"Larry Tores",hard,22,Failed,"Sanitar's House","Sanitar's House: Objective #1","1","20:38:28","20:41:02",
Bot87,"Bert Fenske",hard,26,Completed,"Gazebo","Gazebo: Objective #1","1","20:43:27","20:45:12",
Bot87,"Bert Fenske",hard,26,Failed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #1","1","20:45:17","20:46:04",
