Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot67,"Клим Зыкин",hard,18,Failed,"Resort Garage","Resort Garage: Objective #1","1","11:18:07","11:19:07",
Bot67,"Клим Зыкин",hard,18,Completed,"Chalet","Chalet: Objective #1","1","11:19:13","11:19:28",
Bot67,"Клим Зыкин",hard,18,Failed,"Chalet","Chalet: Objective #8","1","11:19:33","11:19:49",
Bot67,"Клим Зыкин",hard,18,Completed,"Chalet","Chalet: Objective #2","1","11:19:54","11:20:04",
Bot67,"Клим Зыкин",hard,18,Completed,"Chalet","Chalet: Objective #9","1","11:20:09","11:24:06",
Bot67,"Клим Зыкин",hard,18,Completed,"Chalet","Chalet: Objective #4","1","11:24:11","11:25:13",
Bot67,"Клим Зыкин",hard,18,Failed,"Revision - Lighthouse","Zone qlight_mark_vech4","1","11:25:18","11:25:31",
Bot67,"Клим Зыкин",hard,18,Failed,"Revision - Lighthouse","Zone qlight_mark_vech3","1","11:25:37","11:27:32",
Bot68,"Емельян Лоскутов",hard,36,Completed,"Missing Cargo","Item Stolen military documents","1","11:18:08","11:23:57",
Bot68,"Емельян Лоскутов",hard,36,Failed,"Missing Cargo","Zone qlight_find_crushed_heli","1","11:24:02","11:25:02",
Bot70,"Денис Грешнoв",hard,18,Failed,"Cargo X - Part 4","Zone qlight16_peace_terra","1","11:18:10","11:18:24",
Bot71,"Ярослав Аленин",hard,18,Failed,"Revision - Lighthouse","Zone qlight_mark_vech3","1","11:18:11","11:18:15",
Bot72,"Александр Гунин",hard,20,Failed,"Revision - Lighthouse","Zone qlight_mark_vech3","1","11:18:12","11:18:16",
Bot74,"Семён Каменских",hard,12,Completed,"Cargo X - Part 4","Zone qlight16_peace_terra","1","11:18:17","11:18:55",
Bot74,"Семён Каменских",hard,12,Failed,"Resort","Resort: Objective #1","1","11:19:00","11:21:09",
Bot75,"Геннадий Юрьев",hard,12,Failed,"Long Road Resort Entrance","Long Road Resort Entrance: Objective #1","1","11:18:18","11:21:38",
