Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot5,"Панкрат Милюков",hard,7,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #2","1","12:59:06","13:00:29",
Bot5,"Панкрат Милюков",hard,7,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #3","1","13:00:34","13:00:58",
Bot5,"Панкрат Милюков",hard,7,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #1","1","13:01:03","13:01:10",
Bot5,"Панкрат Милюков",hard,7,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #4","1","13:01:15","13:01:26",
Bot5,"Панкрат Милюков",hard,7,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #5","1","13:01:31","13:01:43",
Bot5,"Панкрат Милюков",hard,7,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #6","1","13:01:48","13:02:04",
Bot5,"Панкрат Милюков",hard,7,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #7","1","13:02:09","13:04:22",
Bot5,"Панкрат Милюков",hard,7,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #8","1","13:04:27","13:04:42",
Bot5,"Панкрат Милюков",hard,7,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #10","1","13:04:47","13:05:20",
Bot5,"Панкрат Милюков",hard,7,Completed,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #9","1","13:05:25","13:05:32",
Bot5,"Панкрат Милюков",hard,7,Completed,"Smuggler's Base VEX Buildings","Smuggler's Base VEX Buildings: Objective #1","1","13:05:37","13:06:25",
Bot5,"Панкрат Милюков",hard,7,Failed,"Smuggler's Base VEX Buildings","Smuggler's Base VEX Buildings: Objective #2","1","13:06:30","13:07:39",
Bot5,"Панкрат Милюков",hard,7,Completed,"Smuggler's Base VEX Buildings","Smuggler's Base VEX Buildings: Objective #4","1","13:07:44","13:07:58",
Bot5,"Панкрат Милюков",hard,7,Completed,"Smuggler's Base VEX Buildings","Smuggler's Base VEX Buildings: Objective #3","1","13:08:03","13:08:12",
Bot5,"Панкрат Милюков",hard,7,Failed,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #1","1","13:08:17","13:11:32",
Bot6,"Константин Лосевский",hard,27,Completed,"Eagle Eye","Item UAV SAS disk #1","1","12:59:08","12:59:13",
Bot6,"Константин Лосевский",hard,27,Completed,"Eagle Eye","Zone place_peacemaker_004_N1","1","12:59:18","13:12:14",
Bot6,"Константин Лосевский",hard,27,Completed,"The Cult - Part 2","Zone place_peacemaker_007_2_N3","1","13:12:19","13:14:12",
Bot6,"Константин Лосевский",hard,27,Failed,"Colleagues - Part 1","Zone ter_023_area_1_1","1","13:14:17","13:14:50",
Bot7,"Остап Круков",hard,27,Failed,"Signal - Part 1","Zone place_SIGNAL_01_2","1","12:59:09","13:02:19",
Bot8,"Демиан Козаков",hard,13,Failed,"Scrap Metal","Zone place_peacemaker_003_N3","1","12:59:10","13:00:22",
Bot11,"Darren Puleo",hard,12,Completed,"Humanitarian Supplies","Zone place_peacemaker_005_N2","1","12:59:13","13:00:33",
Bot11,"Darren Puleo",hard,12,Failed,"Humanitarian Supplies","Zone place_peacemaker_005_N1","1","13:00:38","13:05:13",
Bot12,"Ismael Hildebrant",hard,7,Failed,"Crane","Crane: Objective #1","1","12:59:14","13:12:13",
Bot13,"Louie Spano",hard,26,Completed,"Humanitarian Supplies","Zone place_peacemaker_005_N2","1","12:59:15","13:07:00",
