Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot51,"Aurelio Closson",hard,22,Failed,"The Blood of War - Part 1","Zone place_WARBLOOD_04_2","1","19:33:40","19:35:59",
Bot51,"Aurelio Closson",hard,22,Failed,"The Blood of War - Part 1","Zone place_WARBLOOD_04_1","1","19:36:04","19:40:33",
Bot52,"Ashley Mares",hard,6,Failed,"Railway Area","Railway Area: Objective #1","1","19:33:42","19:42:07",
Bot54,"Courtney Mcguffin",hard,9,Completed,"Railway Stashes","Railway Stashes: Objective #4","1","19:33:46","19:33:55",
Bot54,"Courtney Mcguffin",hard,9,Completed,"Railway Stashes","Railway Stashes: Objective #5","1","19:34:00","19:34:20",
Bot54,"Courtney Mcguffin",hard,9,Completed,"Railway Stashes","Railway Stashes: Objective #3","1","19:34:25","19:35:23",
Bot54,"Courtney Mcguffin",hard,9,Completed,"Railway Stashes","Railway Stashes: Objective #2","1","19:35:28","19:36:20",
Bot54,"Courtney Mcguffin",hard,9,Completed,"Railway Stashes","Railway Stashes: Objective #1","1","19:36:25","19:36:40",
Bot54,"Courtney Mcguffin",hard,9,Completed,"Railway Area","Railway Area: Objective #4","1","19:36:45","19:37:01",
Bot54,"Courtney Mcguffin",hard,9,Completed,"Railway Area","Railway Area: Objective #3","1","19:37:07","19:37:17",
Bot54,"Courtney Mcguffin",hard,9,Completed,"Railway Area","Railway Area: Objective #2","1","19:37:22","19:37:33",
Bot54,"Courtney Mcguffin",hard,9,Completed,"Railway Area","Railway Area: Objective #1","1","19:37:38","19:38:03",
Bot54,"Courtney Mcguffin",hard,9,Completed,"North Construction Site","North Construction Site: Objective #3","1","19:38:08","19:39:38",
Bot54,"Courtney Mcguffin",hard,9,Completed,"North Construction Site","North Construction Site: Objective #1","1","19:39:43","19:39:49",
Bot54,"Courtney Mcguffin",hard,9,Completed,"North Construction Site","North Construction Site: Objective #2","1","19:39:54","19:40:12",
Bot54,"Courtney Mcguffin",hard,9,Failed,"IDEA Registers","IDEA Registers: Objective #1","1","19:40:17","19:42:42",
Bot53,"Liam Koller",hard,23,Failed,"Vitamins - Part 1","Item Chemical container #2","1","19:33:46","19:41:32",
Bot55,"Rolando Mele",hard,24,Completed,"Big Sale","Zone place_SALE_03_DINO","1","19:33:48","19:45:30",
Bot55,"Rolando Mele",hard,24,Completed,"Big Sale","Zone place_SALE_03_TREND","1","19:45:35","19:47:16",
Bot55,"Rolando Mele",hard,24,Failed,"Big Sale","Zone place_SALE_03_KOSTIN","1","19:47:21","19:49:07",
Bot56,"Numbers Chevalier",hard,8,Completed,"Railway Stashes","Railway Stashes: Objective #4","1","19:33:48","19:33:58",
Bot57,"Liam Goods",hard,17,Failed,"Big Sale","Zone place_SALE_03_DINO","1","19:33:51","19:43:33",
Bot59,"Myles Clauson",hard,18,Failed,"Railway Area","Railway Area: Objective #1","1","19:33:55","19:41:53",
Bot60,"Riley Samson",hard,26,Completed,"Scav Camp Area","Scav Camp Area: Objective #1","1","19:34:03","19:51:39",
Bot60,"Riley Samson",hard,26,Failed,"Scav Camp Area","Scav Camp Area: Objective #2","1","19:51:44","19:51:58",
Bot60,"Riley Samson",hard,26,Completed,"Scav Camp Area","Scav Camp Area: Objective #3","1","19:52:03","19:52:16",
Bot60,"Riley Samson",hard,26,Failed,"Scav Camp Area","Scav Camp Area: Objective #4","1","19:52:22","19:52:44",
Bot60,"Riley Samson",hard,26,Completed,"Scav Camp Area","Scav Camp Area: Objective #5","1","19:52:49","19:53:17",
Bot60,"Riley Samson",hard,26,Active,"Mantis","Mantis: Objective #3","1","19:53:23","N/A",
Bot63,"Фёдор Зайцев",hard,24,Failed,"The Blood of War - Part 1","Zone place_WARBLOOD_04_2","1","19:42:05","19:48:11",
Bot67,"Deon Jeanpierre",hard,25,Failed,"Vitamins - Part 1","Item Chemical container #2","1","19:43:38","19:50:18",
Bot67,"Deon Jeanpierre",hard,25,Completed,"Vitamins - Part 1","Item Chemical container #3","1","19:46:07","19:46:22",
Bot67,"Deon Jeanpierre",hard,25,Completed,"Mantis","Mantis: Objective #1","1","19:46:28","19:46:32",
Bot67,"Deon Jeanpierre",hard,25,Completed,"Mantis","Mantis: Objective #4","1","19:46:37","19:46:42",
Bot67,"Deon Jeanpierre",hard,25,Completed,"Mantis","Mantis: Objective #3","1","19:46:48","19:47:02",
Bot67,"Deon Jeanpierre",hard,25,Failed,"KIBA","KIBA: Objective #1","1","19:47:07","19:50:18",
Bot68,"Tyler Gorby",hard,15,Completed,"Big Sale","Zone place_SALE_03_KOSTIN","1","19:43:39","19:43:49",
Bot69,"Leo Clutter",hard,21,Pending,"IDEA Office","IDEA Office: Objective #2","2","19:43:43","N/A",
Bot70,"Иван Железнов",hard,25,Failed,"The Blood of War - Part 1","Zone place_WARBLOOD_04_2","1","19:43:58","19:45:34",
Bot70,"Иван Железнов",hard,25,Active,"The Blood of War - Part 1","Zone place_WARBLOOD_04_1","1","19:45:39","N/A",
Bot71,"Василий Расторгуев",hard,16,Failed,"Big Sale","Zone place_SALE_03_DINO","1","19:44:18","19:46:34",
Bot72,"Антип Листратов",hard,12,Failed,"Railway Area","Railway Area: Objective #2","1","19:44:19","19:47:24",
Bot73,"Григорий Солодских",hard,32,Failed,"Hot Delivery","Zone place_merch_020_1","1","19:47:16","19:48:11",
Bot74,"Евдоким Щербина",hard,8,Completed,"Goshan Lockers","Goshan Lockers: Objective #1","2","19:47:21","19:51:55",
Bot74,"Евдоким Щербина",hard,8,Failed,"Safe Room Area","Safe Room Area: Objective #1","1","19:52:00","19:52:21",
Bot74,"Евдоким Щербина",hard,8,Failed,"Safe Room Area","Safe Room Area: Objective #2","1","19:52:27","19:52:37",
Bot74,"Евдоким Щербина",hard,8,Completed,"Goshan South Office","Goshan South Office: Objective #1","3","19:52:43","19:53:44",
Bot75,"Augustus Paris",hard,11,Completed,"OLI Loading Area","OLI Loading Area: Objective #1","1","19:48:42","19:50:19",
Bot75,"Augustus Paris",hard,11,Pending,"OLI Loading Area","OLI Loading Area: Objective #2","1","19:50:24","N/A",
Bot75,"Augustus Paris",hard,11,Active,"OLI Loading Area","OLI Loading Area: Objective #5","1","19:53:29","N/A",
Bot76,"Chadwick Socha",hard,35,Pending,"KIBA","KIBA: Objective #1","1","19:48:49","N/A",
