Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot390,"Agustin Melchior",hard,19,Completed,"The Cult - Part 2","Zone place_peacemaker_007_N1","1","18:45:04","18:55:16",
Bot390,"Agustin Melchior",hard,19,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #11","1","18:55:21","18:55:21",
Bot390,"Agustin Melchior",hard,19,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #12","1","18:55:26","18:56:01",
Bot390,"Agustin Melchior",hard,19,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #7","1","18:56:06","18:59:48",
Bot391,"Rosendo Silk",hard,6,Failed,"BP Depot","Zone fuel2","1","18:45:05","18:58:40",
Bot394,"Матвей Черников",hard,26,Failed,"Bullshit","Item Flash drive with fake info","1","18:47:42","18:51:11",
Bot396,"Карл Липов",hard,19,Failed,"Tigr Safari","Zone place_peacemaker_002_N3","1","18:47:44","18:48:09",
Bot397,"Всеслав Решетников",hard,20,Failed,"The Extortionist","Zone dead_posylni","1","18:47:45","18:48:58",
Bot398,"Захар Манин",hard,15,Failed,"BP Depot","Zone fuel2","1","18:47:46","18:50:26",
Bot401,"Пантелей Лесничий",hard,34,Failed,"Bullshit","Item Flash drive with fake info","1","18:49:16","18:50:28",
Bot401,"Пантелей Лесничий",hard,34,Failed,"Bullshit","Zone Q019_3","1","18:50:33","18:57:03",
Bot402,"Тихон Аниканов",hard,6,Failed,"Fortress","Fortress: Objective #9","1","18:49:18","18:49:38",
Bot403,"Андрей Жарков",hard,20,Failed,"The Extortionist","Zone dead_posylni","1","18:49:20","18:59:05",
Bot404,"Denis Ginther",hard,10,Failed,"BP Depot","Zone fuel3","1","18:50:12","18:52:30",
Bot408,"Виктор Монгол (Gil)",normal,1,Completed,"Dorms Camp 2","Dorms Camp 2: Objective #1","1","18:54:27","18:58:05",
Bot408,"Виктор Монгол (Gil)",normal,1,Active,"Dorms 3 Story","Dorms 3 Story: Objective #7","1","18:58:10","N/A",
Bot412,"Кузьма Афанасьев",hard,17,Pending,"The Extortionist","Zone dead_posylni","1","18:54:34","N/A",
Bot410,"Стас Портнов",hard,9,Failed,"Golden Swag","Zone extraction_zone_zibbo","1","18:54:34","18:55:19",
Bot410,"Стас Портнов",hard,9,Active,"Golden Swag","Item Golden Zibbo lighter","1","18:55:20","N/A",
Bot411,"Костыль Ситуация (Fredrick)",normal,1,Failed,"Crackhouse","Crackhouse: Objective #7","1","18:54:34","18:55:54",
Bot414,"Мирон Урусов",hard,22,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #9","1","18:55:16","18:57:53",
Bot414,"Мирон Урусов",hard,22,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #3","1","18:57:58","18:57:58",
Bot414,"Мирон Урусов",hard,22,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #4","1","18:58:03","18:58:04",
Bot414,"Мирон Урусов",hard,22,Active,"Dorms 2 Story","Dorms 2 Story: Objective #1","1","18:58:10","N/A",
Bot415,"Всеволод Лидин",hard,5,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #9","1","18:55:35","19:00:02",
Bot418,"Матвей Аверин",hard,17,Completed,"Smokestack","Smokestack: Objective #3","1","18:58:31","18:59:12",
Bot418,"Матвей Аверин",hard,17,Failed,"Smokestack","Smokestack: Objective #2","1","18:59:17","18:59:43",
Bot418,"Матвей Аверин",hard,17,Pending,"Giving Tree","Giving Tree: Objective #1","1","18:59:48","N/A",
Bot419,"Артемий Шикалов",hard,16,Pending,"Fortress","Fortress: Objective #5","1","18:58:32","N/A",
Bot420,"Chong Flora",hard,20,Active,"Short Cut","Short Cut: Objective #1","1","19:00:23","N/A",
Bot422,"Dirk Gutshall",hard,6,Pending,"Short Cut","Short Cut: Objective #1","1","19:00:34","N/A",
Bot421,"Bobby Golding",hard,5,Pending,"Dorms 2 Story","Dorms 2 Story: Objective #9","1","19:00:34","N/A",
