Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot7,"Юрий Татаринцев",hard,1,Failed,"Black Bishop Underground","Black Bishop Underground: Objective #2","1","20:13:45","20:23:33",
Bot8,"Мирон Сучкин",hard,28,Active,"Documents","Item Military documents #2","1","20:13:46","N/A",
Bot10,"Тихон Ежов",hard,22,Pending,"Pest Control","Zone eger_barracks_area_1","1","20:13:47","N/A",
Bot11,"Емельян Захаев",hard,20,Failed,"Disease History","Item Medical record #2","1","20:13:51","20:18:48",
Bot13,"Lenard Yager",hard,23,Failed,"The Bunker - Part 2","Zone prapor_025_area_1","1","20:14:01","20:19:03",
Bot13,"Lenard Yager",hard,23,Failed,"The Bunker - Part 2","Zone prapor_025_area_5","1","20:19:09","20:20:20",
Bot14,"Мирон Тарасов",hard,6,Failed,"White Pawn","White Pawn: Objective #4","1","20:14:02","20:24:42",
Bot16,"Jacques Redmon",hard,4,Failed,"White King","White King: Objective #15","1","20:14:04","20:20:21",
Bot15,"Jospeh Galles",hard,14,Failed,"Classified Technologies","Item T-90M Commander Control Panel","1","20:14:04","20:20:48",
Bot15,"Jospeh Galles",hard,14,Failed,"D2 Area","D2 Area: Objective #5","1","20:20:53","20:20:53",
Bot15,"Jospeh Galles",hard,14,Failed,"D2 Area","D2 Area: Objective #6","1","20:20:58","20:20:59",
Bot15,"Jospeh Galles",hard,14,Failed,"D2 Area","D2 Area: Objective #2","1","20:21:00","20:21:23",
Bot15,"Jospeh Galles",hard,14,Failed,"D2 Area","D2 Area: Objective #1","1","20:21:28","20:21:41",
Bot15,"Jospeh Galles",hard,14,Failed,"D2 Area","D2 Area: Objective #4","1","20:21:46","20:21:58",
Bot15,"Jospeh Galles",hard,14,Failed,"D2 Area","D2 Area: Objective #3","1","20:22:03","20:22:25",
Bot15,"Jospeh Galles",hard,14,Failed,"Back Door","Zone mechanik_exit_area_1","1","20:22:30","20:22:30",
Bot18,"Валерий Щедрин",hard,26,Pending,"The Bunker - Part 2","Zone prapor_025_area_3","1","20:14:06","N/A",
Bot19,"Gaylord Desantiago",hard,6,Failed,"Black Bishop","Black Bishop: Objective #3","1","20:14:06","20:14:06",
Bot19,"Gaylord Desantiago",hard,6,Failed,"Black Bishop","Black Bishop: Objective #2","1","20:14:11","20:16:13",
