Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot10,"Макей Крысов",hard,23,Failed,"Supply Plans","Item Secure Folder 0052","1","14:32:34","14:35:23",
Bot11,"Виталлий Фомичёв",hard,17,Failed,"Steady Signal","Zone q14_8_5","1","14:32:35","14:35:27",
Bot12,"Лаврентий Назаров",hard,23,Completed,"The Cult - Part 2","Zone place_peacemaker_007_2_N2_1","1","14:32:36","14:37:41",
Bot12,"Лаврентий Назаров",hard,23,Completed,"The Cult - Part 2","Zone place_peacemaker_007_2_N2","1","14:37:46","14:41:43",
Bot12,"Лаврентий Назаров",hard,23,Completed,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #1","4","14:41:48","14:43:18",
Bot12,"Лаврентий Назаров",hard,23,Completed,"Sawmill Marked Circle","Sawmill Marked Circle: Objective #1","1","14:43:23","14:43:43",
Bot12,"Лаврентий Назаров",hard,23,Completed,"Steady Signal","Zone q14_8_4","1","14:43:48","14:46:34",
Bot12,"Лаврентий Назаров",hard,23,Failed,"Steady Signal","Zone q14_8_5","1","14:46:39","14:50:02",
Bot13,"Артемий Галдин",hard,5,Failed,"Search Mission","Zone pr_scout_col","1","14:32:37","14:50:14",
Bot14,"Василий Силаев",hard,29,Failed,"Chumming","Zone place_skier_12_3","1","14:32:38","14:49:13",
Bot18,"Willian Hunter",hard,28,Completed,"Scav Base","Scav Base: Objective #2","4","14:32:42","14:38:56",
Bot18,"Willian Hunter",hard,28,Completed,"Scav Base","Scav Base: Objective #3","1","14:39:01","14:39:31",
Bot18,"Willian Hunter",hard,28,Completed,"Scav Base","Scav Base: Objective #4","2","14:39:36","14:40:37",
Bot18,"Willian Hunter",hard,28,Failed,"Scav Base","Scav Base: Objective #1","4","14:40:42","14:41:36",
Bot18,"Willian Hunter",hard,28,Completed,"Health Care Privacy - Part 3","Zone ter_015_area_1","1","14:41:41","14:42:33",
Bot18,"Willian Hunter",hard,28,Completed,"Gratitude","Zone place_THX_15","2","14:42:38","14:44:03",
Bot18,"Willian Hunter",hard,28,Failed,"Supply Plans","Item Secure Folder 0052","1","14:44:08","14:47:31",
Bot19,"Jaylon Shrout",hard,30,Failed,"The Blood of War - Part 3","Zone bar_fuel3_2","1","14:32:43","14:47:02",
Bot20,"Otto Scharf",hard,13,Failed,"Northern UN Roadblock","Northern UN Roadblock: Objective #1","1","14:32:44","14:46:20",
Bot21,"Claud Crotts",hard,4,Failed,"Introduction","Item Encrypted message","1","14:32:45","14:47:48",
Bot24,"Алексей Шелепов",hard,27,Failed,"Chumming","Zone place_skier_12_3","1","14:37:01","14:38:28",
Bot25,"Денис Гуськов",hard,27,Failed,"Chumming","Zone place_skier_12_3","1","14:37:02","14:38:54",
Bot26,"Blair Talton",hard,45,Completed,"Sniper Rock Crates","Sniper Rock Crates: Objective #2","1","14:40:11","14:41:30",
Bot26,"Blair Talton",hard,45,Completed,"Sniper Rock Crates","Sniper Rock Crates: Objective #3","1","14:41:35","14:42:02",
Bot26,"Blair Talton",hard,45,Completed,"Sniper Rock Crates","Sniper Rock Crates: Objective #1","1","14:42:07","14:42:48",
Bot26,"Blair Talton",hard,45,Failed,"Assessment - Part 2","Zone meh_45_radio_area_mark_3","1","14:42:53","14:42:58",
Bot26,"Blair Talton",hard,45,Completed,"Assessment - Part 2","Zone meh_45_radio_area_mark_1","1","14:43:03","14:47:00",
Bot26,"Blair Talton",hard,45,Completed,"Assessment - Part 2","Zone meh_45_radio_area_mark_2","1","14:47:05","14:50:13",
Bot26,"Blair Talton",hard,45,Completed,"Sawmill Shack","Sawmill Shack: Objective #1","2","14:50:18","14:53:14",
Bot26,"Blair Talton",hard,45,Completed,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","14:53:20","14:55:31",
Bot27,"Barton Follett",hard,22,Failed,"Scav Town Sniping","Scav Town Sniping: Objective #3","1","14:40:12","14:55:07",
Bot28,"Hal Kibby",hard,22,Completed,"The Cult - Part 2","Zone place_peacemaker_007_2_N2","1","14:47:24","14:47:29",
Bot28,"Hal Kibby",hard,22,Failed,"The Cult - Part 2","Zone place_peacemaker_007_2_N2_1","1","14:47:34","14:48:56",
Bot28,"Hal Kibby",hard,22,Completed,"Sawmill Marked Circle","Sawmill Marked Circle: Objective #1","1","14:49:01","14:49:47",
Bot28,"Hal Kibby",hard,22,Completed,"Scav Base","Scav Base: Objective #3","1","14:49:52","14:51:35",
Bot28,"Hal Kibby",hard,22,Completed,"Scav Base","Scav Base: Objective #2","4","14:51:40","14:52:36",
Bot28,"Hal Kibby",hard,22,Completed,"Scav Base","Scav Base: Objective #4","2","14:52:41","14:53:26",
Bot28,"Hal Kibby",hard,22,Failed,"Scav Base","Scav Base: Objective #1","4","14:53:31","14:54:49",
Bot28,"Hal Kibby",hard,22,Completed,"Sawmill Beach Sniping","Sawmill Beach Sniping: Objective #1","2","14:54:54","14:57:37",
Bot28,"Hal Kibby",hard,22,Failed,"Scav House Sniping","Scav House Sniping: Objective #1","1","14:57:42","14:57:59",
Bot28,"Hal Kibby",hard,22,Failed,"Scav House Sniping","Scav House Sniping: Objective #2","1","14:57:59","14:57:59",
Bot28,"Hal Kibby",hard,22,Failed,"Scav House Sniping","Scav House Sniping: Objective #3","1","14:57:59","14:57:59",
Bot28,"Hal Kibby",hard,22,Failed,"Sawmill Patrol","Sawmill Patrol: Objective #3","1","14:57:59","14:57:59",
Bot28,"Hal Kibby",hard,22,Failed,"Sawmill Patrol","Sawmill Patrol: Objective #5","1","14:57:59","14:57:59",
Bot28,"Hal Kibby",hard,22,Failed,"Sawmill Patrol","Sawmill Patrol: Objective #4","1","14:58:00","14:58:00",
Bot28,"Hal Kibby",hard,22,Failed,"Sawmill Patrol","Sawmill Patrol: Objective #2","1","14:58:00","14:58:00",
Bot28,"Hal Kibby",hard,22,Failed,"Sawmill Patrol","Sawmill Patrol: Objective #1","1","14:58:00","14:58:00",
Bot29,"Len Kump",hard,11,Failed,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","14:47:24","14:48:58",
Bot30,"Jeremy Lomax",hard,26,Completed,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","14:52:26","14:53:57",
Bot30,"Jeremy Lomax",hard,26,Failed,"ZB-014 Inner Room","ZB-014 Inner Room: Objective #1","1","14:54:02","14:57:22",
Bot30,"Jeremy Lomax",hard,26,Failed,"Scav House","Scav House: Objective #1","1","14:57:27","14:57:36",
Bot30,"Jeremy Lomax",hard,26,Failed,"ZB014 Outhouses","ZB014 Outhouses: Objective #1","1","14:57:41","14:57:41",
Bot30,"Jeremy Lomax",hard,26,Failed,"Sawmill Checkpoint Nearby Rocks","Sawmill Checkpoint Nearby Rocks: Objective #1","1","14:57:46","14:57:48",
Bot30,"Jeremy Lomax",hard,26,Failed,"Sawmill Checkpoint Sniping","Sawmill Checkpoint Sniping: Objective #1","1","14:57:53","14:57:53",
Bot30,"Jeremy Lomax",hard,26,Failed,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #1","1","14:57:53","14:57:53",
Bot30,"Jeremy Lomax",hard,26,Failed,"Sawmill Marked Circle","Sawmill Marked Circle: Objective #1","1","14:57:58","14:57:58",
Bot30,"Jeremy Lomax",hard,26,Failed,"Sawmill Shack","Sawmill Shack: Objective #1","1","14:58:04","14:58:04",
Bot31,"Roderick Sailor",hard,6,Pending,"Scav House Sniping","Scav House Sniping: Objective #1","1","14:52:27","N/A",
Bot32,"Jorge Zeitler",hard,20,Pending,"Weapon Storage Shack","Weapon Storage Shack: Objective #1","1","14:52:28","N/A",
Bot33,"Thad Cashin",hard,21,Failed,"Scav House Sniping","Scav House Sniping: Objective #1","1","14:52:28","14:54:52",
Bot39,"Wilburn Maag",hard,22,Pending,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #1","2","14:57:38","N/A",
Bot40,"Kent Banuelos",hard,11,Failed,"Sawmill Cabins","Sawmill Cabins: Objective #3","1","14:57:39","14:57:44",
Bot40,"Kent Banuelos",hard,11,Failed,"Sawmill Cabins","Sawmill Cabins: Objective #1","1","14:57:49","14:57:49",
Bot41,"Karl Schatz",hard,2,Pending,"Sawmill Checkpoint","Sawmill Checkpoint: Objective #1","1","14:57:41","N/A",
Bot42,"Rob Dorman",hard,7,Failed,"Sawmill Warehouse","Sawmill Warehouse: Objective #1","1","14:57:41","14:57:45",
