Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot136,"Емельян Куракин",hard,22,Failed,"Tigr Safari","Zone place_peacemaker_002_N3","1","13:40:28","13:40:58",
Bot136,"Емельян Куракин",hard,22,Failed,"Tigr Safari","Zone place_peacemaker_002_N1","1","13:41:03","13:42:56",
Bot151,"Юрий Ретюнских",hard,10,Active,"Golden Swag","Zone extraction_zone_zibbo","1","13:40:44","N/A",
Bot152,"Михаил Быков",hard,38,Pending,"Big Red Rush","Big Red Rush: Objective #1","1","13:40:46","N/A",
Bot153,"Фёдор Парамонов",hard,10,Pending,"BP Depot","Zone fuel4","1","13:40:46","N/A",
Bot156,"Панкрат Щегельский",hard,22,Failed,"Shaking up the Teller","Item Bank case","1","13:40:49","13:41:09",
Bot156,"Панкрат Щегельский",hard,22,Failed,"Shaking up the Teller","Zone room214","1","13:41:14","13:43:35",
Bot157,"Фаддей Марков",hard,13,Failed,"Pharmacist","Item Carbon case","1","13:40:50","13:47:14",
Bot158,"Пётр Болтоногов",hard,53,Failed,"Bullshit","Zone Q019_3","1","13:40:52","13:51:01",
Bot159,"Николай Любимов",hard,1,Completed,"Dorms 2 Story Rush","Dorms 2 Story Rush: Objective #1","1","13:40:52","13:41:03",
Bot159,"Николай Любимов",hard,1,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #9","1","13:43:35","13:44:33",
Bot160,"Shawn Davies",hard,9,Active,"Golden Swag","Zone extraction_zone_zibbo","1","13:40:54","N/A",
Bot161,"Carson Florence",hard,16,Pending,"Farming - Part 3","Item Package of graphics cards","1","13:40:55","N/A",
Bot162,"Elliot Micheals",hard,25,Pending,"Farming - Part 3","Item Package of graphics cards","1","13:40:55","N/A",
Bot163,"Javier Colley",hard,10,Completed,"Big Red","Big Red: Objective #4","1","13:40:57","13:44:23",
Bot163,"Javier Colley",hard,10,Completed,"Big Red","Big Red: Objective #1","1","13:44:28","13:44:46",
Bot163,"Javier Colley",hard,10,Completed,"Big Red","Big Red: Objective #5","1","13:44:51","13:45:13",
Bot163,"Javier Colley",hard,10,Completed,"Big Red","Big Red: Objective #3","1","13:45:18","13:45:55",
Bot163,"Javier Colley",hard,10,Completed,"Big Red","Big Red: Objective #2","1","13:46:00","13:46:22",
Bot163,"Javier Colley",hard,10,Completed,"Delivery From the Past","Item Secure Folder 0022","1","13:46:27","13:46:43",
Bot163,"Javier Colley",hard,10,Failed,"Golden Swag","Zone extraction_zone_zibbo","1","13:46:48","13:47:38",
Bot163,"Javier Colley",hard,10,Failed,"Golden Swag","Item Golden Zibbo lighter","1","13:47:39","13:56:21",
Bot164,"Matt Glasco",hard,18,Failed,"Golden Swag","Zone extraction_zone_zibbo","1","13:40:57","14:00:46",
Bot164,"Matt Glasco",hard,18,Active,"Golden Swag","Item Golden Zibbo lighter","1","14:00:47","N/A",
Bot171,"Brant Pearman",hard,22,Failed,"Shaking up the Teller","Item Bank case","1","13:45:33","13:47:01",
Bot172,"Randall Choy",hard,20,Failed,"Chemical - Part 2","Item Sliderkey Secure Flash drive","1","13:45:33","13:49:20",
Bot173,"Rayford Evan",hard,24,Failed,"Chumming","Zone place_skier_12_2","1","13:45:34","13:47:25",
Bot174,"John Martine",hard,27,Completed,"Farming - Part 3","Item Package of graphics cards","1","13:48:53","13:49:34",
Bot174,"John Martine",hard,27,Completed,"Farming - Part 3","Zone place_SADOVOD_03","1","13:49:39","13:50:05",
Bot174,"John Martine",hard,27,Completed,"South Shack by Big Red","South Shack by Big Red: Objective #1","1","13:50:10","13:50:45",
Bot174,"John Martine",hard,27,Failed,"Bullshit","Item Flash drive with fake info","1","13:50:50","14:03:15",
Bot175,"Gerry Ollis",hard,8,Active,"Delivery From the Past","Item Secure Folder 0022","1","13:48:53","N/A",
Bot176,"Rene Westcott",hard,23,Failed,"South Shack by Big Red","South Shack by Big Red: Objective #1","1","13:48:54","14:04:04",
Bot177,"Кирилл Панков",hard,5,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #4","1","13:50:39","13:54:38",
Bot179,"Филимон Завражнов",hard,20,Failed,"Tigr Safari","Zone place_peacemaker_002_N3","1","13:55:43","13:58:56",
Bot180,"Вячеслав Илюхин",hard,12,Completed,"The Extortionist","Zone dead_posylni","1","13:55:43","13:59:32",
Bot180,"Вячеслав Илюхин",hard,12,Failed,"The Extortionist","Item Secure Folder 0048","1","13:59:37","14:01:30",
Bot180,"Вячеслав Илюхин",hard,12,Failed,"The Extortionist","Zone vremyan_case","1","14:01:35","14:04:46",
Bot182,"Филипп Соломонов",hard,21,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #5","1","13:57:11","13:59:15",
Bot182,"Филипп Соломонов",hard,21,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #2","1","13:59:20","13:59:40",
Bot182,"Филипп Соломонов",hard,21,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #3","2","13:59:45","14:00:58",
Bot182,"Филипп Соломонов",hard,21,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #11","1","14:01:03","14:01:26",
Bot182,"Филипп Соломонов",hard,21,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #1","1","14:01:31","14:02:44",
Bot182,"Филипп Соломонов",hard,21,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #9","1","14:02:49","14:03:00",
Bot182,"Филипп Соломонов",hard,21,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #6","1","14:03:05","14:03:19",
Bot182,"Филипп Соломонов",hard,21,Pending,"Dorms 3 Story","Dorms 3 Story: Objective #4","1","14:03:25","N/A",
Bot186,"Loren Tabares",hard,8,Completed,"Factory Shacks","Factory Shacks: Objective #1","1","14:00:51","14:01:38",
Bot186,"Loren Tabares",hard,8,Completed,"Giving Tree","Giving Tree: Objective #1","1","14:01:43","14:02:30",
Bot186,"Loren Tabares",hard,8,Active,"Power Switch","Power Switch: Objective #1","1","14:02:35","N/A",
